Time,Mean Intensity,Protein Concentration (ng/µL),Protein Concentration (nM),Number of Protein Molecules (PM),Rate of Change of Number of PM
154.0,103.4678418636322,3.774777965948483,37.747779659484834,45297.3355913818,349.65790693416056
154.5,103.96012234687805,3.7927376477950614,37.92737647795062,45512.85177354074,324.4576022405672
155.0,104.20896553993225,3.8018160994685313,38.01816099468532,45621.79319362237,305.47747265741054
155.5,104.6578917503357,3.8181941038498457,38.18194103849845,45818.32924619815,362.70020285095234
156.0,105.03744268417358,3.832041116372777,38.32041116372777,45984.49339647332,395.5328073854762
156.5,105.5613648891449,3.851155171131969,38.51155171131968,46213.86205358362,386.24987996753043
157.0,105.91971182823181,3.864228606370071,38.64228606370071,46370.74327644085,293.784361770362
157.5,106.23242497444153,3.8756372012794986,38.756372012794984,46507.646415353986,486.1537644001146
158.0,107.03018069267273,3.904741420070081,39.047414200700814,46856.897040840966,498.26887397780956
158.5,107.37056708335876,3.9171596074443165,39.17159607444316,47005.915289331795,293.98382738939836
159.0,107.70169639587402,3.9292400723525307,39.29240072352532,47150.880868230364,327.7508203183461
159.5,108.11921310424805,3.944472175804179,39.444721758041794,47333.66610965014,429.45615797918435
160.0,108.68265700340271,3.965028085517462,39.650280855174614,47580.33702620955,292.7241983518834
160.5,108.78785157203674,3.9688658590001693,39.688658590001694,47626.390308002025,291.80129149493587
161.0,109.34918737411499,3.9893448598087073,39.893448598087076,47872.138317704485,410.07741029076715
161.5,109.72454738616943,4.003038976524399,40.03038976524398,48036.46771829279,454.95519140206306
162.0,110.38839268684387,4.027257792425546,40.27257792425546,48327.09350910655,538.850472524995
162.5,110.95538568496704,4.047943182568149,40.47943182568149,48575.31819081779,345.84436645401
163.0,111.17836785316467,4.056078156296714,40.56078156296712,48672.93787556056,223.2838597643713
163.5,111.46540904045105,4.066550170881847,40.66550170881848,48798.60205058216,377.20827359154646
164.0,112.0399842262268,4.087512179096009,40.875121790960094,49050.146149152104,422.89414618517185
164.5,112.43138074874878,4.101791349730611,41.01791349730611,49221.49619676733,372.9852597343488
165.0,112.89195442199707,4.118594284073872,41.18594284073872,49423.13140888645,346.1842199629682
165.5,113.22213220596313,4.130640034727525,41.30640034727524,49567.6804167303,392.8351679693151
166.0,113.7892656326294,4.151330548071314,41.51330548071316,49815.96657685577,482.0598656505899
166.5,114.32324981689453,4.170811690198407,41.70811690198407,50049.74028238089,429.9308673645428
167.0,114.77131056785583,4.187158120351693,41.87158120351694,50245.89744422031,374.09750758187874
167.5,115.1777606010437,4.201986482496897,42.01986482496896,50423.83778996277,393.42552775023796
168.0,115.66997027397156,4.219943580997546,42.199435809975455,50639.32297197055,387.34219169088465
168.5,116.06252479553223,4.234264998471138,42.34264998471137,50811.17998165365,297.9763754763917
169.0,116.35060572624207,4.244774945620579,42.447749456205784,50937.29934744694,387.762833472545
169.5,116.94824981689453,4.2665785679271835,42.665785679271835,51198.9428151262,469.41503968530014
170.0,117.4228401184082,4.283892865594353,42.83892865594353,51406.71438713224,435.172293594871
170.5,117.94226717948914,4.302842925726756,43.02842925726756,51634.11510872107,405.91514420452586
171.0,118.35002851486206,4.317719127611397,43.17719127611397,51812.62953133677,321.27408503441984
171.5,118.67611908912659,4.32961576614629,43.2961576614629,51955.38919375549,354.2207743002873
172.0,119.15913701057434,4.347237525469755,43.47237525469755,52166.850305637054,398.83020056777605
172.5,119.58712410926819,4.3628516161936055,43.62851616193606,52354.21939432326,352.40857017789676
173.0,119.96410608291626,4.3766049063179135,43.76604906317914,52519.25887581495,399.3139908055091
173.5,120.49923419952393,4.396127782094064,43.96127782094065,52753.53338512877,323.1191681050259
174.0,120.70217251777649,4.403531503659998,44.03531503659998,52842.378043919976,295.5661920072889
174.5,121.1743643283844,4.420758298094672,44.20758298094671,53049.09957713606,472.4460611984323
175.0,121.78133034706116,4.442902008759868,44.42902008759867,53314.82410511841,496.3894506724246
175.5,122.30821347236633,4.462124085650707,44.621240856507086,53545.489027808486,372.6816252572171
176.0,122.63260698318481,4.4739588108646355,44.73958810864636,53687.505730375626,342.1037859255666
176.5,123.08964443206787,4.490632734477838,44.906327344778376,53887.59281373405,304.2253588080566
177.0,123.32751631736755,4.499310924098641,44.99310924098641,53991.73108918368,393.0380780495834
177.5,123.98741912841797,4.5233859076486365,45.23385907648637,54280.630891783636,482.40817374625476
178.0,124.42942953109741,4.5395116052441615,45.39511605244161,54474.13926292994,328.5894944413594
178.5,124.73798084259033,4.550768365518749,45.50768365518749,54609.220386224995,376.5952638685194
179.0,125.28964567184448,4.570894543899872,45.708945438998725,54850.73452679846,477.00110024357855
179.5,125.82754325866699,4.5905184572057145,45.90518457205715,55086.221486468574,354.1907135476795
180.0,126.09868550300598,4.600410436695512,46.00410436695512,55204.925240346136,411.79045568051515
180.5,126.7681519985199,4.624834328512424,46.248343285124236,55498.01194214909,336.8600633877504
181.0,126.86813879013062,4.628482108644491,46.28482108644491,55541.78530373389,318.6275906487426
181.5,127.49595880508423,4.651386627733153,46.51386627733153,55816.63953279783,505.5805257906686
182.0,128.02298212051392,4.6706138191270465,46.70613819127047,56047.365829524555,429.06839514572493
182.5,128.47603368759155,4.68714232732863,46.87142327328628,56245.70792794356,429.2504297033229
183.0,129.0034728050232,4.70638468826899,47.0638468826899,56476.61625922788,329.1604399861899
183.5,129.2278995513916,4.7145723639941455,47.14572363994145,56574.86836792975,340.6028358460826
184.0,129.78147530555725,4.7347682579228305,47.347682579228305,56817.21909507396,394.67023078903003
184.5,130.1294023990631,4.747461549893231,47.47461549893232,56969.53859871878,394.11692506084364
185.0,130.68171429634094,4.7676113350112335,47.67611335011233,57211.336020134804,375.1183206401038
185.5,130.9862449169159,4.778721409946574,47.78721409946573,57344.65691935888,394.2364374280587
186.0,131.5822262763977,4.800464371463573,48.00464371463572,57605.57245756286,391.3683493693752
186.5,131.8802056312561,4.811335439060688,48.11335439060687,57736.025268728255,332.2489735642448
187.0,132.34114694595337,4.828151785927259,48.2815178592726,57937.82143112711,438.31781734977994
187.5,132.8814079761505,4.847861923839837,48.47861923839835,58174.343086078035,482.88737136899
188.0,133.44415473937988,4.868392400208009,48.683924002080076,58420.7088024961,411.04864398266363
188.5,133.82032227516174,4.882115977505059,48.821159775050575,58585.3917300607,354.64131170436303
189.0,134.25422382354736,4.897945842850039,48.97945842850038,58775.35011420046,311.45267350936047
189.5,134.53174018859863,4.908070366964171,49.08070366964171,58896.84440357006,400.18053375124873
190.0,135.1683132648468,4.931294220662643,49.31294220662643,59175.53064795171,531.0944852122411
190.5,135.74486231803894,4.952328240731859,49.52328240731859,59427.9388887823,358.00018330090097
191.0,135.98605465888977,4.961127569271051,49.61127569271051,59533.53083125261,309.11764192185365
191.5,136.45094656944275,4.978088044225347,49.78088044225346,59737.056530704154,364.0628525928041
192.0,136.81764435768127,4.991466140320451,49.91466140320452,59897.593683845414,952.2743334763145
192.5,138.62612462043762,5.057444238681706,50.574442386817054,60689.33086418047,633.3389332458755
193.0,138.26431250572205,5.044244384757608,50.44244384757607,60530.93261709129,13.824814883824729
193.5,138.65770316123962,5.058596306588692,50.585963065886915,60703.15567906429,468.59818048348825
194.0,139.33468103408813,5.083294233131232,50.832942331312324,60999.53079757478,486.1065857188951
194.5,139.7680642604828,5.099105188731933,50.99105188731933,61189.26226478319,216.10873386975436
195.0,139.82831501960754,5.101303294287044,51.01303294287044,61215.63953144453,160.10993556996982
195.5,140.13378620147705,5.112447683362763,51.12447683362761,61349.37220035316,317.410860810327
196.0,140.5533425807953,5.127754199354571,51.27754199354571,61533.05039225486,462.81075495789264
196.5,141.1909351348877,5.1510152462759216,51.51015246275922,61812.18295531105,465.06009252488
197.0,141.61562943458557,5.166509207064978,51.66509207064979,61998.11048477974,371.85881653145043
197.5,142.0403323173523,5.182003480986875,51.82003480986876,62184.0417718425,346.5496459871865
198.0,142.40721559524536,5.195388344230578,51.95388344230578,62344.660130766926,401.0946728886993
198.5,142.9565098285675,5.215428037060933,52.15428037060933,62585.1364447312,416.54704789698735
199.0,143.3586893081665,5.230100598221993,52.301005982219934,62761.20717866391,386.10135062376503
199.5,143.83843970298767,5.247603149612914,52.47603149612914,62971.237795354966,471.8668698221154
200.0,144.43652415275574,5.2694228373738365,52.69422837373838,63233.07404848603,420.62038425666833
200.5,144.79921770095825,5.28265484830097,52.82654848300969,63391.858179611634,362.63267053514573
201.0,145.2648470401764,5.299642226585098,52.99642226585097,63595.706719021175,452.11538967654633
201.5,145.83193635940552,5.320331130774015,53.20331130774015,63843.97356928818,419.5988405551252
202.0,146.2232916355133,5.334608796631359,53.346087966313576,64015.3055595763,307.43622294891975
202.5,146.53417992591858,5.345950816019759,53.459508160197586,64151.4097922371,424.236129159588
203.0,147.19232869148254,5.369961807394658,53.69961807394657,64439.54168873589,469.32798875582375
203.5,147.60621547698975,5.3850614817494105,53.85061481749409,64620.737780992924,420.8029407023714
204.0,148.15352368354797,5.405028719119855,54.05028719119855,64860.34462943826,300.78121070142515
204.5,148.29325771331787,5.410126582641196,54.10126582641196,64921.51899169435,288.72194314685476
205.0,148.8130202293396,5.429088881048759,54.29088881048759,65149.066572585114,517.807841302696
205.5,149.47603058815002,5.453277236083087,54.532772360830876,65439.326832997045,515.1588418543106
206.0,149.98974227905273,5.472018784536619,54.7201878453662,65664.22541443942,394.13947062530497
206.5,150.3763210773468,5.48612219196853,54.86122191968529,65833.46630362235,278.24827591619396
207.0,150.625314950943,5.495206140862969,54.952061408629675,65942.47369035562,371.1052101633104
207.5,151.2239968776703,5.5170476261488055,55.17047626148805,66204.57151378566,429.2501165704889
208.0,151.60580492019653,5.530976983910509,55.3097698391051,66371.72380692611,482.6076393652911
208.5,152.3263657093048,5.557264929429246,55.57264929429246,66687.17915315095,493.1162730964279
209.0,152.73217749595642,5.572070006668545,55.72070006668545,66864.84008002254,289.0042845908756
209.5,152.9865071773529,5.58134861981182,55.8134861981182,66976.18343774183,344.12526716267166
210.0,153.51822590827942,5.600747112265434,56.00747112265434,67208.9653471852,546.6572917354497
210.5,154.23517775535583,5.626903394123106,56.26903394123106,67522.84072947728,422.50043382773583
211.0,154.48329830169678,5.635955481751079,56.35955481751077,67631.46578101294,236.35788647561276
211.5,154.77506470680237,5.646599884662741,56.465998846627414,67759.19861595289,438.20905587672314
212.0,155.48425221443176,5.672472903074139,56.724729030741386,68069.67483688967,557.231578985331
212.5,156.04788899421692,5.693035849578186,56.93035849578186,68316.43019493822,389.1897798242135
213.0,156.37323665618896,5.704905384726157,57.04905384726156,68458.86461671388,349.73619014414726
213.5,156.8467538356781,5.7221805320901975,57.221805320901964,68666.16638508237,366.3214797673427
214.0,157.20998549461365,5.735432174706769,57.3543217470677,68825.18609648122,372.28853916547087
214.5,157.69713258743286,5.753204577020654,57.53204577020654,69038.45492424784,479.4272534875199
215.0,158.30508971214294,5.7753844458307295,57.7538444583073,69304.61334996874,464.5573055615532
215.5,158.7582709789276,5.791917685817449,57.91917685817448,69503.01222980939,399.9042462088255
216.0,159.2185480594635,5.8087097996814645,58.087097996814634,69704.51759617757,363.36310507313465
216.5,159.58826231956482,5.822197944573544,58.22197944573543,69866.37533488253,347.3959396759601
217.0,160.01206731796265,5.8376594613211275,58.37659461321127,70051.91353585353,520.7580745430896
217.5,160.77777409553528,5.865594450785467,58.65594450785467,70387.13340942562,463.6170720207883
218.0,161.07105803489685,5.87629421732286,58.76294217322858,70515.53060787432,419.1494949297921
218.5,161.73519229888916,5.900523575362952,59.005235753629506,70806.28290435541,419.47035171312746
219.0,162.0292091369629,5.911250079965621,59.1125007996562,70935.00095958744,279.0163907725946
219.5,162.37251949310303,5.9237749412606675,59.237749412606675,71085.299295128,456.15407266862167
220.0,163.07115292549133,5.949262919354673,59.49262919354672,71391.15503225607,467.6064887793764
220.5,163.44062280654907,5.962742148658949,59.62742148658947,71552.90578390738,290.7135723865649
221.0,163.7351987361908,5.9734890503868865,59.73489050386887,71681.86860464263,442.7676437607006
221.5,164.45198941230774,5.999639452305674,59.996394523056736,71995.67342766808,548.6773116859695
222.0,164.98848342895508,6.0192121596940495,60.192121596940495,72230.5459163286,378.67624034525943
222.5,165.31695890426636,6.031195805667778,60.31195805667778,72374.34966801334,328.829249819144
223.0,165.73959279060364,6.046614597178978,60.466145971789786,72559.37516614774,396.4014378835127
223.5,166.22241616249084,6.064229258824737,60.64229258824737,72770.75110589685,336.9472186948551
224.0,166.50924515724182,6.074693532070217,60.74693532070218,72896.3223848426,454.00775580595655
224.5,167.25945734977722,6.102063238475235,61.02063238475236,73224.75886170281,584.4273748903215
225.0,167.84418988227844,6.123395813311076,61.23395813311075,73480.74975973292,359.47242953676323
225.5,168.08056163787842,6.132019274269965,61.320192742699646,73584.23129123957,376.8424300568731
226.0,168.70497059822083,6.154799349149149,61.547993491491496,73857.5921897898,458.2597866396827
226.5,169.12731528282166,6.170207589823271,61.70207589823269,74042.49107787925,405.1599721721577
227.0,169.63043403625488,6.188562680163496,61.88562680163497,74262.75216196195,407.16068226419156
227.5,170.05734872817993,6.204137646678621,62.041376466786204,74449.65176014345,317.8154284395423
228.0,170.35638570785522,6.215047299200124,62.15047299200124,74580.5675904015,398.8316618543613
228.5,170.96835708618164,6.237373618499818,62.373736184998194,74848.48342199781,518.1361088965787
229.0,171.53990840911865,6.25822530827484,62.582253082748394,75098.70369929807,479.82378404051997
229.5,172.06436705589294,6.277358933836528,62.77358933836527,75328.30720603833,350.61630217962374
230.0,172.34078359603882,6.2874433334564745,62.874433334564756,75449.3200014777,347.8791036480252
230.5,172.85898995399475,6.306348859140529,63.06348859140529,75676.18630968635,418.4507911862747
231.0,173.2966058254242,6.322314232721997,63.22314232721999,75867.77079266397,392.71962195134256
231.5,173.75603723526,6.339075494303142,63.390754943031425,76068.9059316377,450.86901659592695
232.0,174.3264775276184,6.359886650771658,63.59886650771658,76318.6398092599,429.84903531571035
232.5,174.73789525032043,6.374896247246117,63.74896247246117,76498.7549669534,457.32404133628006
233.0,175.37109375,6.397996987549682,63.979969875496835,76775.96385059618,465.1883726116648
233.5,175.80047512054443,6.413661944963756,64.13661944963755,76963.94333956507,318.4453473359172
234.0,176.09848427772522,6.4245340998276745,64.24534099827673,77094.4091979321,356.9100635073992
234.5,176.61572647094727,6.44340445025604,64.4340445025604,77320.85340307247,450.66715029178886
235.0,177.12789487838745,6.462089695685323,64.62089695685323,77545.07634822388,446.765932616443
235.5,177.636225938797,6.480634944640743,64.80634944640742,77767.61933568891,367.38216507386824
236.0,177.96706652641296,6.492704876108146,64.92704876108147,77912.45851329775,307.64330813374545
236.5,178.338942527771,6.506271886985221,65.06271886985222,78075.26264382266,395.52508344211674
237.0,178.87052202224731,6.525665299728322,65.25665299728323,78307.98359673987,435.1275155987387
237.5,179.33285760879517,6.542532513285117,65.42532513285117,78510.3901594214,372.7833934301889
238.0,179.7220311164856,6.556730582514172,65.56730582514172,78680.76699017006,365.34398341865744
238.5,180.16737365722656,6.572977845236672,65.72977845236672,78875.73414284005,339.33151651587104
239.0,180.4971296787262,6.585008208890494,65.85008208890494,79020.09850668593,493.46781689808995
239.5,181.29454922676086,6.614100163311512,66.14100163311512,79369.20195973814,507.0253207141941
240.0,181.65527319908142,6.627260318950011,66.27260318950012,79527.12382740012,410.9054378971923
240.5,182.23313641548157,6.648342283136278,66.48342283136279,79780.10739763534,472.5372872324806
241.0,182.73463940620422,6.666638426219384,66.66638426219383,79999.6611146326,320.71775235542736
241.5,182.9657175540924,6.675068762499231,66.75068762499232,80100.82514999076,351.54401040678204
242.0,183.53763365745544,6.695933760419949,66.9593376041995,80351.20512503939,455.8713137141458
242.5,184.00701546669006,6.713058038642076,67.13058038642077,80556.69646370491,425.40755911383894
243.0,184.50934648513794,6.731384390346102,67.31384390346102,80776.61268415322,409.2997970715369
243.5,184.94193506240845,6.747166355064705,67.47166355064705,80965.99626077645,429.1625437529292
244.0,185.4896364212036,6.767147935658846,67.67147935658846,81205.77522790615,332.1315487492684
244.5,185.70058751106262,6.774843984127143,67.74843984127143,81298.12780952571,377.59624518024793
245.0,186.35213899612427,6.798614289423867,67.98614289423868,81583.3714730864,503.6991193106369
245.5,186.85113334655762,6.816818910736362,68.16818910736363,81801.82692883635,302.2335208131408
246.0,187.042498588562,6.823800416158296,68.23800416158295,81885.60499389954,434.9276324692328
246.5,187.8445918560028,6.8530628801088,68.530628801088,82236.75456130558,534.9231604463421
247.0,188.26436614990234,6.868377346195491,68.68377346195491,82420.52815434588,327.6401800482563
247.5,188.59298515319824,6.880366228446153,68.80366228446154,82564.39474135384,334.2349664128269
248.0,189.02782320976257,6.896230260063225,68.96230260063224,82754.76312075871,422.45377703456325
248.5,189.55795097351074,6.915570709865701,69.15570709865702,82986.8485183884,417.93777521679294
249.0,189.98247361183167,6.931058407997959,69.31058407997959,83172.7008959755,482.241691453004
249.5,190.65948390960693,6.955757517486784,69.55757517486785,83469.09020984141,424.5783833536552
250.0,190.95229244232178,6.966439939944097,69.66439939944097,83597.27927932916,291.8708069854183
250.5,191.3261730670929,6.980080084735569,69.8008008473557,83760.96101682683,442.6241245424171
251.0,191.96333122253418,7.003325283655965,70.03325283655965,84039.90340387158,427.7395637505688
251.5,192.30321264266968,7.01572504838145,70.1572504838145,84188.7005805774,437.3529506922787
252.0,192.96232962608337,7.039771362880321,70.39771362880322,84477.25635456385,423.0183555449912
252.5,193.26946806907654,7.0509765780102,70.509765780102,84611.71893612239,345.91169001460366
253.0,193.7524585723877,7.068597337048205,70.68597337048206,84823.16804457846,461.3865224242036
253.5,194.32336378097534,7.089425454878883,70.89425454878884,85073.10545854659,392.1276965062425
254.0,194.64815378189087,7.101274645090392,71.01274645090393,85215.2957410847,400.70356997160707
254.5,195.23864793777466,7.122817419043184,71.22817419043183,85473.8090285182,430.1096662161581
255.0,195.6306071281433,7.137117117275071,71.37117117275072,85645.40540730086,364.14489339686406
255.5,196.07042503356934,7.1531628268262555,71.53162826826255,85837.95392191506,469.38101258336974
256.0,196.70276379585266,7.176232201657019,71.7623220165702,86114.78641988423,427.6845567483688
256.5,197.04733896255493,7.188803206555285,71.88803206555285,86265.63847866343,281.6335550488875
257.0,197.34606909751892,7.199701664577759,71.99701664577759,86396.41997493312,417.6407165293058
257.5,198.0013108253479,7.223606599599394,72.23606599599394,86683.27919519274,505.158840232878
258.0,198.49994921684265,7.241798234597166,72.41798234597167,86901.578815166,407.2608847729862
258.5,198.93157315254211,7.257545006663811,72.57545006663811,87090.54007996572,373.0785733206576
259.0,199.35213255882263,7.272888115707222,72.72888115707222,87274.65738848665,297.7883913948026
259.5,199.61177921295166,7.2823607059467115,72.82360705946711,87388.32847136052,402.851974386489
260.0,200.2723240852356,7.306459113572762,73.06459113572762,87677.50936287314,494.00515285143047
260.5,200.74018216133118,7.323527802017663,73.23527802017662,87882.33362421195,428.14079129615857
261.0,201.25028014183044,7.342137512847442,73.42137512847442,88105.6501541693,447.3308242597268
261.5,201.761971950531,7.3608053707059735,73.60805370705974,88329.66444847168,347.3718284472998
262.0,202.04374432563782,7.37108516521805,73.7108516521805,88453.0219826166,438.3069620780152
262.5,202.7631494998932,7.397330950879141,73.9733095087914,88767.9714105497,505.1492374924419
263.0,203.19760251045227,7.413180935009088,74.13180935009089,88958.17122010904,339.0469831419614
263.5,203.53759813308716,7.425584866140971,74.25584866140971,89107.01839369166,381.8219728553813
264.0,204.06975746154785,7.444999432747036,74.44999432747036,89339.99319296442,421.23976101407607
264.5,204.49979090690613,7.460688179558812,74.60688179558812,89528.25815470573,440.5079728100245
265.0,205.07596254348755,7.481708430481204,74.81708430481204,89780.50116577445,311.7327186459006
265.5,205.21184849739075,7.486665906112636,74.86665906112636,89839.99087335163,391.71039480820764
266.0,205.97070455551147,7.514350963381888,75.14350963381888,90172.21156058265,474.5459300231305
266.5,206.29580283164978,7.52621140028123,75.26211400281231,90314.53680337477,430.4684120731399
267.0,206.9539773464203,7.550223331054649,75.5022333105465,90602.6799726558,443.41937757826236
267.5,207.30865812301636,7.56316301507942,75.63163015079421,90757.95618095303,287.89328927472525
268.0,207.61158108711243,7.574214438494211,75.74214438494212,90890.57326193052,474.9940231171058
268.5,208.39363598823547,7.602745850339177,76.02745850339178,91232.95020407013,464.8998728884326
269.0,208.6735019683838,7.612956094568247,76.12956094568247,91355.47313481895,387.42788571141136
269.5,209.27859592437744,7.635031507481797,76.35031507481797,91620.37808978154,451.2171159363643
270.0,209.7041687965393,7.650557520896276,76.50557520896277,91806.69025075532,398.55025980884966
270.5,210.1889615058899,7.668244029132534,76.68244029132536,92018.9283495904,484.1954316190677
271.0,210.81016445159912,7.690907140197865,76.90907140197865,92290.88568237438,352.9429835580813
271.5,210.9951512813568,7.697655944429041,76.9765594442904,92371.87133314848,251.22209363286674
272.0,211.38400411605835,7.711842314667271,77.11842314667271,92542.10777600725,392.69352754805004
272.5,211.8921389579773,7.730380405058044,77.30380405058044,92764.56486069653,474.85603591230756
273.0,212.4686667919159,7.751413650993296,77.51413650993297,93016.96381191956,513.7470302566071
273.5,213.0656361579895,7.773192657579427,77.73192657579428,93278.31189095313,350.6196422632347
274.0,213.2695496082306,7.780631954515233,77.80631954515233,93367.5834541828,401.4127114764415
274.5,213.98254013061523,7.806643716869132,78.06643716869132,93679.72460242957,425.31017480061564
275.0,214.24103999137878,7.816074469081951,78.1607446908195,93792.89362898341,454.4309026503761
275.5,215.0205478668213,7.844512958756663,78.44512958756663,94134.15550507995,552.2171740640042
276.0,215.50241041183472,7.862092566920618,78.62092566920619,94345.11080304741,317.75937766119023
276.5,215.74637150764465,7.870992906895097,78.70992906895096,94451.91488274114,410.0763665146078
277.0,216.43910384178162,7.896265597463502,78.96265597463503,94755.18716956202,492.27081442858616
277.5,216.87081289291382,7.912015474764143,79.12015474764142,94944.18569716973,279.63461937625834
278.0,217.0778431892395,7.919568482411524,79.19568482411525,95034.82178893828,393.0064516327402
278.5,217.76851534843445,7.944766012400207,79.44766012400207,95337.19214880247,491.4422649340413
279.0,218.20039200782776,7.960522004489361,79.6052200448936,95526.26405387232,343.62331522023305
279.5,218.55341720581055,7.973401288668558,79.73401288668559,95680.8154640227,414.5338124913251
280.0,219.1472671031952,7.995066488863637,79.95066488863637,95940.79786636365,449.1946953006991
280.5,219.5794644355774,8.010834179943618,80.10834179943618,96130.0101593234,300.56034767167876
281.0,219.83380484580994,8.020113184502943,80.20113184502944,96241.35821403532,420.7084789623186
281.5,220.54044365882874,8.045893219857144,80.45893219857145,96550.71863828572,476.5059328459902
282.0,220.92223620414734,8.05982201224011,80.5982201224011,96717.86414688131,426.06910442704975
282.5,221.51366758346558,8.081398978559397,80.81398978559398,96976.78774271277,539.6121159693867
283.0,222.15481424331665,8.104789688570891,81.04789688570892,97257.4762628507,413.60474735517346
283.5,222.45842051506042,8.115866040838997,81.15866040838996,97390.39249006794,276.1129187029437
284.0,222.78550934791565,8.127799098462804,81.27799098462805,97533.58918155365,471.83232083213807
284.5,223.53617644309998,8.155185400908339,81.55185400908339,97862.22481090008,491.3804733869474
285.0,223.90791702270508,8.16874747124505,81.6874747124505,98024.96965494059,384.0746505059942
285.5,224.41347694396973,8.187191621783839,81.87191621783838,98246.29946140607,398.30664245938533
286.0,224.8177261352539,8.201939691449999,82.01939691449999,98423.27629739998,311.79941594081174
286.5,225.1256868839264,8.213174906445573,82.13174906445575,98558.09887734689,435.07657932346046
287.0,225.81152486801147,8.238196073060287,82.38196073060287,98858.35287672344,513.3194995524536
287.5,226.2982075214386,8.255951531408277,82.55951531408276,99071.41837689934,324.8124861258548
288.0,226.55345916748047,8.265263780237442,82.65263780237441,99183.1653628493,344.18246609476046
288.5,227.08438658714294,8.284633403582841,82.84633403582842,99415.6008429941,457.131986527791
289.0,227.5976366996765,8.303358112448091,83.03358112448092,99640.29734937708,490.7050458511658
289.5,228.205251455307,8.325525490737107,83.25525490737105,99906.30588884527,522.5349990322284
290.0,228.7912073135376,8.346902695700775,83.46902695700776,100162.83234840931,398.47145471081603
290.5,229.11543703079224,8.35873144529634,83.58731445296341,100304.77734355608,392.628187162074
291.0,229.68804574012756,8.379621711297617,83.79621711297617,100555.46053557139,459.99746514618164
291.5,230.16615986824036,8.397064567391855,83.97064567391854,100764.77480870226,306.5305383981613
292.0,230.38822054862976,8.405165922830797,84.05165922830798,100861.99107396955,407.819722514716
292.5,231.09769868850708,8.431049544268081,84.3104954426808,101172.59453121698,522.8934317563544
293.0,231.58260989189148,8.448740375477158,84.48740375477158,101384.8845057259,378.2319048453501
293.5,231.96165323257446,8.46256886967186,84.62568869671861,101550.82643606233,365.7055474711815
294.0,232.41795182228088,8.479215837766423,84.79215837766422,101750.59005319708,404.5005144112074
294.5,232.88561034202576,8.496277245872795,84.96277245872795,101955.32695047354,398.1611400663969
295.0,233.32742857933044,8.512395932771957,85.12395932771956,102148.75119326348,437.24126664602954
295.5,233.8843536376953,8.532714018093298,85.32714018093299,102392.56821711957,495.4499477749632
296.0,234.45913171768188,8.553683428419872,85.5368342841987,102644.20114103844,388.9194418057159
296.5,234.77272057533264,8.565123971577108,85.65123971577108,102781.48765892528,369.9539250884409
297.0,235.30417776107788,8.58451292217724,85.84512922177238,103014.15506612688,492.66932815623295
297.5,235.89807224273682,8.60617974892346,86.06179748923458,103274.15698708151,443.42261328425957
298.0,236.3170404434204,8.621464806617595,86.21464806617595,103457.57767941114,431.8287655074819
298.5,236.88445234298706,8.642165479382417,86.42165479382417,103705.985752589,305.6511570059811
299.0,237.01520657539368,8.646935736368095,86.46935736368096,103763.22883641713,393.5410737681523
299.5,237.78337597846985,8.674960568863098,86.74960568863098,104099.52682635715,524.2135998095619
300.0,238.21261143684387,8.690620203018891,86.90620203018892,104287.44243622669,369.71249966880714
300.5,238.62787055969238,8.705769943835497,87.05769943835497,104469.23932602596,389.018600538373
301.0,239.10120487213135,8.723038419730422,87.23038419730422,104676.46103676506,395.9557454746682
301.5,239.5323097705841,8.738766255958385,87.38766255958386,104865.19507150062,445.7908369528159
302.0,240.1194770336151,8.760187656143158,87.60187656143157,105122.25187371788,384.6007136771077
302.5,240.41081190109253,8.770816315431478,87.70816315431478,105249.79578517773,367.5297550191608
303.0,240.95898580551147,8.790815135728085,87.90815135728084,105489.78162873704,442.5798684343463
303.5,241.4217495918274,8.80769797113434,88.0769797113434,105692.37565361208,380.92797859729035
304.0,241.82909870147705,8.822559133944528,88.22559133944529,105870.70960733433,369.1471905150829
304.5,242.2649528980255,8.838460237010597,88.38460237010597,106061.52284412716,529.7065760880068
305.0,243.03905057907104,8.866701348618529,88.66701348618528,106400.41618342233,440.1836715654499
305.5,243.27041721343994,8.875142209641051,88.75142209641051,106501.70651569261,442.6660843429563
306.0,244.05018520355225,8.903590188980441,89.0359018898044,106843.08226776529,374.22109067603014
306.5,244.12521028518677,8.906327300530721,89.06327300530721,106875.92760636864,395.0458858193597
307.0,244.95254611968994,8.936510679465387,89.36510679465387,107238.12815358465,454.57379560300615
307.5,245.1635444164276,8.944208450164304,89.44208450164305,107330.50140197165,288.60410082142334
308.0,245.61177349090576,8.960561021200506,89.60561021200506,107526.73225440607,504.1799869751849
308.5,246.31518864631653,8.986223449078903,89.86223449078902,107834.68138894683,503.4640609254566
309.0,246.76178240776062,9.002516359610961,90.0251635961096,108030.19631533153,362.1119306223118
309.5,247.14232206344604,9.016399443297429,90.16399443297429,108196.79331956914,473.71560610918095
310.0,247.8438401222229,9.04199266012006,90.41992660120061,108503.91192144071,403.51884295795753
310.5,248.0640368461609,9.050026013543926,90.50026013543926,108600.3121625271,353.9625440849777
311.0,248.65235877037048,9.071489538793807,90.71489538793809,108857.87446552569,535.9215323177195
311.5,249.28818488121033,9.09468614123707,90.9468614123707,109136.23369484482,416.2927840309276
